Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,
White-Skin-Woman-Heels-Shoes-0012365,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/10/46143979/381870672/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
White-Skin-Woman-Heels-Shoes-0012365,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/10/46143979/381870672/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,Female Brown Wicker Daily Shoes 0012or01,Orthopedic inner base,RÝCCON,,Casual shoes,Casual shoes,TRUE,Body size,36,,,,,36,200,shopify,3866,deny,manual,32.5,32.5,TRUE,TRUE,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/1/1_org_zoom.jpg,1,,FALSE,Female Brown Wicker Daily Shoes 0012or01,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,37,,,,,37,200,shopify,3866,deny,manual,32.5,32.5,TRUE,TRUE,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,38,,,,,38,200,shopify,3866,deny,manual,32.5,32.5,TRUE,TRUE,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,39,,,,,39,200,shopify,3866,deny,manual,32.5,32.5,TRUE,TRUE,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,40,,,,,40,200,shopify,3866,deny,manual,32.5,32.5,TRUE,TRUE,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59242878/136881458/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59242878/136881458/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59242878/136881458/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty64/product/media/images/20210202/9/59242878/136881458/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty62/product/media/images/20210202/9/59242878/136881458/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Female-Brown-Wicker-Daily-Shoes-0012or01,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty63/product/media/images/20210202/9/59242878/136881458/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,Black Woman Sandals 0012104,#NAME?,RÝCCON,,Sandals,Sandals,TRUE,Body size,36,,,,,36,200,shopify,2663,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/1/1_org_zoom.jpg,1,,FALSE,Black Woman Sandals 0012104,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-Woman-Sandals-0012104,,,,,,,,,37,,,,,37,200,shopify,2663,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,38,,,,,38,200,shopify,2663,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,39,,,,,39,200,shopify,2663,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,40,,,,,40,200,shopify,2663,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty417/product/media/images/20220505/18/102358909/466758268/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty419/product/media/images/20220505/18/102358909/466758268/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-Woman-Sandals-0012104,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/18/102358909/466758268/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,Platinum Women Heels Shoes 00127621,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,1,,FALSE,Platinum Women Heels Shoes 00127621,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,36,,,,,36,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,37,,,,,37,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,38,,,,,38,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,39,,,,,39,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,40,,,,,40,200,shopify,1507,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53760005/392288517/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53760005/392288517/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53760005/392288517/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53760005/392288517/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53760005/392288517/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53760005/392288517/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,Nude Skin Women Heels Shoes 00127621,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,1,,FALSE,Nude Skin Women Heels Shoes 00127621,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,36,,,,,36,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,37,,,,,37,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,38,,,,,38,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,39,,,,,39,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,40,,,,,40,200,shopify,7147,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty338/product/media/images/20220219/18/53758640/392286887/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53758640/392286887/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty337/product/media/images/20220219/18/53758640/392286887/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty337/product/media/images/20220219/18/53758640/392286887/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00127621,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty336/product/media/images/20220219/18/53758640/392286887/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,Gold woman heeled shoes 0012050,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,1,,FALSE,Gold woman heeled shoes 0012050,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Gold-woman-heeled-shoes-0012050,,,,,,,,,36,,,,,36,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,37,,,,,37,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,38,,,,,38,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,39,,,,,39,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,40,,,,,40,200,shopify,6517,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty329/product/media/images/20220209/12/47421835/383579329/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-woman-heeled-shoes-0012050,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/12/47421835/383579329/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,Silver Women Heels Shoes 00121451,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,1,,FALSE,Silver Women Heels Shoes 00121451,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,36,,,,,36,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,37,,,,,37,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,38,,,,,38,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,39,,,,,39,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,40,,,,,40,200,shopify,2761,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/12/46192182/381948875/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/12/46192182/381948875/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46192182/381948875/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/12/46192182/381948875/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,Platinum Women Heels Shoes 00121451,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,1,,FALSE,Platinum Women Heels Shoes 00121451,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,36,,,,,36,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,37,,,,,37,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,38,,,,,38,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,39,,,,,39,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,40,,,,,40,200,shopify,7890,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/12/46190760/381946757/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/12/46190760/381946757/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Platinum-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/12/46190760/381946757/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,Nude Skin Women Heels Shoes 00121451,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,1,,FALSE,Nude Skin Women Heels Shoes 00121451,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,36,,,,,36,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,37,,,,,37,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,38,,,,,38,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,39,,,,,39,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,40,,,,,40,200,shopify,2978,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186963/381937097/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/11/46186963/381937097/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/11/46186963/381937097/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Skin-Women-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186963/381937097/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,Gold Woman Heels Shoes 00121451,Heel height: 10 cm,RÝCCON,,Classic heels,Classic heels,TRUE,Body size,35,,,,,35,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,1,,FALSE,Gold Woman Heels Shoes 00121451,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,36,,,,,36,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,37,,,,,37,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,38,,,,,38,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,39,,,,,39,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,40,,,,,40,200,shopify,416,deny,manual,44.22,44.22,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/11/46186864/381936994/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/11/46186864/381936994/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Gold-Woman-Heels-Shoes-00121451,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/11/46186864/381936994/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
